scorer,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker
231,117.79413673239826,105.30037051177288,1.0,267.96058567503286,93.4064407086374,1.0,285.1462051715346,101.99957860738476,1.0,123.92113670371067,110.25750784837847,1.0,118.5994426241098,244.85349928163922,1.0,263.5883704044206,242.64463810104104,1.0,278.1174612218315,295.20241784419534,1.0,126.69339585441175,341.74297760065866,1.0
232,115.5439515423434,105.6003866063896,1.0,276.2336356740536,95.1102685370389,1.0,281.5610599006278,101.18138890648989,1.0,121.13599359679567,109.42013468978618,1.0,116.48268308843471,244.75700338611526,1.0,271.2316491369708,242.74726767237644,1.0,274.8474733398453,295.34368855436117,1.0,124.34457355925541,342.6879144664469,1.0
233,112.9615920087748,106.09234524338765,1.0,285.6188892553746,95.67196401914,1.0,278.3888098742105,100.150249802428,1.0,115.81656375630527,108.06306507679605,1.0,114.03363994955124,244.428503413415,1.0,280.1183648929033,242.49945208298007,1.0,271.96294911443204,295.1820992526834,1.0,119.8227875711535,344.18864576234296,1.0
234,108.92034572638092,106.94115459022285,1.0,289.6423604957081,95.37833054146223,1.0,274.972535839914,99.85676885870878,1.0,113.72796817270621,104.96848726102746,1.0,110.19453825012977,244.23694680972883,1.0,284.0099906085047,242.1074627170321,1.0,268.8070968178875,294.9340518715243,1.0,118.41512244571406,346.775080114671,1.0
235,106.37824216105349,107.80890822614121,1.0,295.395470755861,96.74011459855079,1.0,271.37647829065764,100.29152403505603,1.0,111.56700455643232,99.82040459256784,1.0,107.7384897890692,244.01775461893396,1.0,289.28162735356864,241.233237179043,1.0,265.4476917350021,294.8489839626474,1.0,117.226740327756,349.55235855462723,1.0
236,103.61820984168133,109.24354989644718,1.0,297.7295158045182,98.65318804369413,1.0,268.296481923255,101.14257060212422,1.0,114.12574563394051,93.98895130219371,1.0,105.0135162856624,243.87681605420994,1.0,291.1876537348457,240.07096395295773,1.0,262.5319181976075,294.42548730460976,1.0,120.34783922990353,355.78489504150576,1.0
237,100.85063569301664,111.51850887303968,1.0,298.91327335044383,100.90801602726721,1.0,264.94937369117815,101.2380178814654,1.0,112.43696149128411,88.41446717708295,1.0,102.18327919615437,244.04134869981445,1.0,291.93959460820196,239.03226145059898,1.0,259.4352611951306,294.7452501449563,1.0,119.64162768751089,359.14134253122836,1.0
238,97.1248572982347,114.54165961014195,1.0,297.0637857698263,101.80497043927389,1.0,259.91069950789904,100.91598781043136,1.0,126.76645358703297,83.3115776473432,1.0,98.37660610741334,244.12517266348846,1.0,290.0113218072694,238.1849468242984,1.0,254.78579749571617,294.75157511479443,1.0,133.08908069146045,363.0927397412382,1.0
239,93.68968178482007,116.56414474992206,1.0,293.5304454377124,102.71271477936078,1.0,256.4721784861617,100.44030423060796,1.0,141.52129105339924,82.06935031757413,1.0,94.96309850118243,244.65115073087108,1.0,286.46903983849273,237.28281982113424,1.0,251.62547668490438,294.6855163428653,1.0,146.38136442058067,366.7342064905489,1.0
240,90.93067906847614,117.67258586366118,1.0,288.4492062917708,101.80112479073009,1.0,251.42797822610376,99.46047876430865,1.0,153.86633238289812,80.85545970592901,1.0,92.2875740605837,245.49918762620348,1.0,281.7258761457872,235.51442355192958,1.0,247.00273572761427,294.49397753351377,1.0,157.50918160199484,367.5944530816374,1.0
241,86.92379472719784,119.13881178081145,1.0,284.03438236694313,101.52549910943252,1.0,247.2115039296349,98.86091866756482,1.0,165.85808190423108,80.86332093118651,1.0,88.41728476555252,246.52523062449697,1.0,277.5103830298647,233.2855748436653,1.0,243.11565632172656,294.00277986029784,1.0,168.13514102563872,365.8808291365757,1.0
242,84.19619889832614,120.83778830281913,1.0,279.8098693310006,100.67145824772518,1.0,242.18190376312506,97.9874637714991,1.0,181.81613443674635,81.01304817181374,1.0,85.69853117463865,247.2472048166305,1.0,273.5673452714535,230.8561973127235,1.0,238.49134042881704,293.5214101260057,1.0,182.25717698644542,363.67973953771684,1.0
243,82.15382229218964,122.44123255658533,1.0,275.23664079816444,99.80248159485305,1.0,237.63555566522115,96.78509818232023,1.0,194.71896054034977,81.99699776785233,1.0,83.62469599023937,247.980071252342,1.0,269.30483396235934,229.1757777301713,1.0,234.3419677974717,293.3064002162848,1.0,193.54400051066068,360.2746552420315,1.0
244,80.02328569208329,124.49793249378067,1.0,271.501910689253,99.50053814940415,1.0,234.0571638073102,96.19192267981131,1.0,206.80245212355032,83.96842154516389,1.0,81.41296481626537,248.51402720206684,1.0,265.74591626077944,227.0413530927727,1.0,231.05180821540358,293.01297284178014,1.0,203.96008697840318,355.85572681684033,1.0
245,78.39226220617043,125.51219571133912,1.0,267.07907010729394,99.21626992621484,1.0,230.10069376717573,96.69567525982086,1.0,215.1877627680853,86.76072706433757,1.0,79.77895515392936,248.03804752033065,1.0,261.53179742285016,225.29704458234508,1.0,227.35210478795892,292.8502779711039,1.0,210.98367848063822,351.6572991563159,1.0
246,76.11014964423521,125.4652450106408,1.0,263.34588170459523,99.251267149487,1.0,229.08481453971896,97.54535623847423,1.0,223.08201434499915,89.21012512093122,1.0,77.68022531724125,248.560152106027,1.0,257.9481357022766,224.9519167032143,1.0,226.36117073251708,292.82749870238405,1.0,217.63132483151594,349.04587964933575,1.0
247,73.54909953714846,125.24406193328355,1.0,258.70613564199994,98.51544613750623,1.0,226.0269091677005,99.47370539502528,1.0,226.4667798249122,91.82848310871363,1.0,75.350029814983,249.6576438164726,1.0,253.6239108161612,224.75800045985065,1.0,223.39351138403953,292.0747719434407,1.0,220.26310158040866,347.53082601641205,1.0
248,69.9717381607,124.75483188677993,1.0,253.9248542017764,98.26164071704653,1.0,235.4379866857235,100.81126425499056,1.0,227.022986550721,93.80693468757445,1.0,72.12546454018485,252.11512197826082,1.0,249.09168839521814,224.90387443465698,1.0,232.0572164217573,292.77636362744187,1.0,220.47154564538533,345.852642799195,1.0
249,69.46106415369857,123.35155541620935,1.0,249.86441518834175,98.20597696547982,1.0,226.6072739572908,101.34762078181424,1.0,232.25132453383492,93.35804517542022,1.0,71.84932770584157,255.00151984657927,1.0,245.22828200887122,225.74777055507812,1.0,223.85701238468513,293.17249816146193,1.0,225.15825103056005,344.0733348933869,1.0
250,71.46597077381534,120.63535607892028,1.0,247.39684410024745,97.70916238591965,1.0,226.14188755805253,101.96674871113763,1.0,229.16318356428388,94.75167692511006,1.0,74.07253870362453,259.6311753733898,1.0,242.96005015780023,226.56216350561408,1.0,223.45062665184406,295.1293853515763,1.0,222.21587760136532,342.7268033415354,1.0
251,74.4428830630558,117.24384253073497,1.0,243.1195487531864,97.21622195206822,1.0,219.51453232034058,102.11377757576898,1.0,226.5839454219257,95.82324963146377,1.0,77.28530385377653,265.3197941735848,1.0,238.9604987988894,227.45016426723456,1.0,217.40339026656443,298.40756970085454,1.0,219.76843808107745,341.27306059192875,1.0
252,77.24260007440537,113.92720479968311,1.0,239.99517833608064,96.96621429151179,1.0,221.62657808647975,101.66063705029121,1.0,223.73435008884235,97.33496800304476,1.0,80.32375497654417,270.8447881603416,1.0,236.0168551527446,227.82252988268993,1.0,219.56572225955856,304.20895927446975,1.0,217.02832445503043,340.7762883657849,1.0
253,85.8962515671951,108.94622371729518,1.0,236.80240220673798,96.02582317969015,1.0,219.99150629518437,100.61224186502571,1.0,220.93449494134398,98.57937694904835,1.0,88.97483741267237,276.55916181336886,1.0,233.11460450229004,227.89446071426897,1.0,218.3025815236872,310.3923724342071,1.0,214.3686392009642,340.22795940766605,1.0
254,92.46024538037071,104.5861545609504,1.0,231.4387593927271,95.20124711538986,1.0,220.88829922947008,99.25421771152064,1.0,213.94793853233125,100.403577394645,1.0,95.61325641061825,281.57218147783414,1.0,228.10978355736887,227.56155092530625,1.0,219.41739566010992,317.0400595616422,1.0,207.91280779732705,339.49144175957014,1.0
255,98.49597825556651,100.52649226316147,1.0,225.94546949489938,94.87640765309197,1.0,222.33422857448423,97.0995673279796,1.0,210.79516740801395,100.00900086313236,1.0,101.72226756091293,286.0496025532864,1.0,222.90592060841436,227.59651352879447,1.0,221.04302971352533,322.2675720349275,1.0,205.16247875458492,338.6259717720278,1.0
256,106.19194041172219,98.31019480476655,1.0,225.11327615431244,94.61499503519507,1.0,229.9505470220373,94.06047474431327,1.0,207.8519602294872,100.51878062226132,1.0,109.1286989535906,288.9013628517041,1.0,222.1526884093028,227.65333734885607,1.0,228.3759161517878,325.5372229315577,1.0,202.47912183105842,338.4095308899414,1.0
257,114.45433620828689,99.02222195345749,1.0,219.26088717110602,94.46772946413691,1.0,238.68477486376202,93.09019696480053,1.0,207.66302297565318,101.03144696514305,1.0,116.69195361728943,290.22833350198823,1.0,216.57985811744538,227.90270296705086,1.0,236.47946781593777,324.0965439113418,1.0,202.24408525200715,338.78549299492784,1.0
258,122.62375016824708,99.93568532313137,1.0,216.7119324997324,95.16469386839857,1.0,250.5470144080985,91.75613941383683,1.0,205.19034350112838,101.89530872369689,1.0,124.11321996786427,288.14917499187226,1.0,214.03025537024385,228.05074603302856,1.0,247.48603134702796,322.13750710942736,1.0,199.93352520911182,339.0559739984733,1.0
259,129.33583807632257,100.87858159434066,1.0,214.16896752104213,96.28010324290746,1.0,261.1546268925438,90.8745406672639,1.0,201.8523463734187,102.35095161027431,1.0,130.17212040250524,284.79756450098523,1.0,211.415627827513,228.00135888885578,1.0,257.32567061021234,320.87620108189816,1.0,196.90962530599222,339.1313419047057,1.0
260,140.24349007638662,101.04650620505689,1.0,211.61218455911495,97.18241104134883,1.0,269.7377489926522,91.1984317453102,1.0,198.6143206770308,102.71902351021278,1.0,140.17973115979157,279.0528704351427,1.0,208.82467126057773,228.10700092194094,1.0,265.1866084556206,318.5323582963302,1.0,193.9885337309568,339.4659028230573,1.0
261,148.1439268166583,101.62158514159245,1.0,209.97666518206722,97.86688097132557,1.0,278.3705442126,91.82664550883526,1.0,194.17645757630766,103.28244701140487,1.0,147.35354207406763,272.73454613395955,1.0,207.1495175144236,228.14719005288384,1.0,273.06051492572124,315.68762073652516,1.0,189.97817110866862,340.07733193648096,1.0
262,151.27128487478308,100.93146617633025,1.0,206.46633012128592,97.77433135239102,1.0,285.44983081351614,92.23037864826037,1.0,191.4607446752325,103.20355988331707,1.0,150.2699868553404,266.6190530739371,1.0,203.80620838317827,228.2119640986581,1.0,279.5195981110013,313.21541512134155,1.0,187.5799879825919,340.1704265074477,1.0
263,156.6746822134699,100.34720017564194,1.0,204.94563408335046,97.30260145925233,1.0,295.1875841585962,92.47570281774253,1.0,188.47056107886323,103.32951353027018,1.0,155.27845952584835,260.6241739422336,1.0,202.4229347923769,227.94187202425047,1.0,288.49396882240745,312.13763962248265,1.0,184.9096432850661,340.2028519060815,1.0
264,161.20303384080484,99.97131803627481,1.0,202.95119446681838,96.53783804801887,1.0,304.22538880116474,92.34232278074703,1.0,185.01503178123116,103.1907827553301,1.0,159.45321684454407,254.64354395606176,1.0,200.6383301132374,227.9670021918552,1.0,296.82849626135186,310.6327623831213,1.0,181.86047422774607,339.95440046985084,1.0
265,160.7829019557472,100.15790023419034,1.0,202.15293150410977,95.73056445567576,1.0,312.86907413404816,93.54424788264517,1.0,182.9735691117457,102.74218068245482,1.0,158.99757960070065,249.8379980593728,1.0,200.00810367198665,228.16945323434115,1.0,304.7082888072299,308.72272516196193,1.0,180.1058319018471,339.35871662860535,1.0
266,161.37346397424992,100.01340840472977,1.0,200.0209536546129,95.31596061767026,1.0,318.9763108607467,95.1516379931883,1.0,180.64221096470857,102.74710449292377,1.0,159.5305576975903,246.59885444946477,1.0,198.04077173295127,228.54267640391262,1.0,310.22375421962334,307.1052573904573,1.0,178.03412373605124,339.0683417414523,1.0
267,158.4978759185184,100.57782190987022,1.0,199.850780999935,94.90242196503034,1.0,323.4607480390014,98.14577335570547,1.0,178.85297390025778,102.79789432744579,1.0,156.7861213470133,244.5938199563241,1.0,197.9400605011751,228.24444885143174,1.0,314.1539612166984,305.43172962008157,1.0,176.4379227880231,338.8728245041353,1.0
268,156.0567877131467,101.89076691512963,1.0,197.6437221554949,93.69433354232535,1.0,326.0867692451593,102.45830054245323,1.0,176.4287147238641,102.73399510567673,1.0,154.35261707829164,242.528852500694,1.0,196.02203825541153,228.16766351648442,1.0,316.2605348531118,302.9252566842112,1.0,174.2954359735687,338.8579770593503,1.0
269,152.32334740330705,103.78218634014107,1.0,199.4748070575152,91.80809486648033,1.0,325.8535348951703,106.91314189815331,1.0,172.98677774933014,102.45418714655604,1.0,150.66340240461545,241.3615984028117,1.0,198.0504415123999,226.3434391672413,1.0,315.68585381173284,299.6429916857488,1.0,171.27934938531723,338.8156042291025,1.0
270,153.8543404214932,104.12228697845457,1.0,199.5986308336809,89.99680369458041,1.0,324.54576149025087,109.75221331380365,1.0,172.48000222798277,102.0375815448478,1.0,152.03851928564734,241.4712604419266,1.0,198.43839137063992,224.8652488931088,1.0,314.23427630394707,297.1820335419563,1.0,170.88758723589427,338.9049377031076,1.0
271,149.0529651439063,103.80490904270107,1.0,199.8051301376154,88.4799392331194,1.0,322.8223808711713,110.8386412646733,1.0,170.64185288133365,101.56445819820429,1.0,147.62637912216528,240.11729956253262,1.0,198.88553801264464,225.13998062268277,1.0,312.5194892103351,295.39037014056856,1.0,169.32280512894766,339.069299942449,1.0
272,145.39124392379918,103.455679230055,1.0,203.96012707107673,85.81593869816285,1.0,320.0518665895385,110.90212555655671,1.0,168.62955709993153,101.37539948565406,1.0,144.28387556028827,240.09895190878436,1.0,203.2983031539033,225.5152343692127,1.0,309.88901772104975,293.45100789855,1.0,167.56475841048805,339.2671183395754,1.0
273,140.73670557322689,103.49073102347471,1.0,212.96086238449868,83.58199580514594,1.0,318.5335538149546,110.57668879692694,1.0,166.2273140362169,101.83723217228332,1.0,139.979693879893,240.3154986521066,1.0,212.28540243726673,226.30959410329976,1.0,308.45512207211084,291.96397622324673,1.0,165.3716908671624,339.51114359915323,1.0
274,139.08046704719683,102.80616657688041,1.0,220.65377137929113,82.68838538236696,1.0,317.0260617651955,110.63942538323731,1.0,164.74276859623438,102.25466347095868,1.0,138.5336012278949,240.5615759016741,1.0,219.81570686498236,227.82725854491395,1.0,307.0310709091707,291.1954850151185,1.0,163.99790354924272,339.6144817575619,1.0
275,134.85005877430666,102.65740110376814,1.0,230.363053958565,83.94127438675143,1.0,315.20424999511437,110.37120596272567,1.0,162.6108130692688,102.8740993232727,1.0,134.63980071123663,240.3766243999331,1.0,228.9350187932691,229.74835560028725,1.0,305.345800616552,290.7792363643788,1.0,162.02264499794222,339.81014577879455,1.0
276,132.10073477109003,102.3234192645087,1.0,242.45697268944528,85.05535747321824,1.0,313.18337710425726,109.70266405895747,1.0,160.08707496458263,103.32645007749665,1.0,132.1399334369637,240.48498642511214,1.0,240.35308440498343,231.30751490504392,1.0,303.5127632493435,290.8013686069959,1.0,159.72191506752418,339.9096639190535,1.0
277,130.46235088846362,102.39334753691038,1.0,257.9370732536572,88.66721382659905,1.0,311.34039271957175,109.10503096335223,1.0,157.97225194385447,103.77358657302634,1.0,130.6161659002982,240.37096783130232,1.0,254.6327232908843,234.44075985401332,1.0,301.8373560683107,290.72363803656543,1.0,157.784062508396,339.92358620147826,1.0
278,128.16333264561726,102.79550226137954,1.0,266.21107902668547,94.12934718127832,1.0,309.30902532754305,108.00776800015457,1.0,156.82898712033597,104.1512117962993,1.0,128.44239557877904,240.3191774714976,1.0,261.71699086056634,237.5581333119279,1.0,300.01909630648214,290.7379776705076,1.0,156.71867413872525,340.03956213352694,1.0
279,126.30216666612559,104.09133907846511,1.0,287.82650255458253,98.63110806043885,1.0,306.7081001819341,106.75807849037044,1.0,154.9036207297371,104.63610609071067,1.0,126.56843292755823,240.55533833822057,1.0,281.6983412708536,239.05890771158255,1.0,297.6879058441739,290.9449792177188,1.0,154.94495512097916,340.20407748608466,1.0
280,123.71684520270175,104.558375450735,1.0,292.445535776577,100.90473940732491,1.0,304.33497379920516,104.74003155142528,1.0,152.71215843305816,104.98086759912006,1.0,124.12354903307383,240.64421093912588,1.0,285.7859695118369,241.267676095675,1.0,295.6098886114586,291.0801816280852,1.0,152.95400111935177,340.32371367589553,1.0
281,120.92337174006852,104.7257056346981,1.0,296.0223530358006,100.77704209191914,1.0,301.3577046419015,101.99732639942145,1.0,150.24589442244755,105.18831667413696,1.0,121.52253307382011,240.75229331472315,1.0,289.23808557901566,241.80997205694,1.0,293.00817466514576,291.0281849458406,1.0,150.7383519981243,340.4799248083496,1.0
282,118.16996117437994,105.14657393497797,1.0,298.08354866059057,99.17556585242089,1.0,298.01185073707416,99.10417137011818,1.0,147.00805507125887,105.29871496385744,1.0,118.92741599091896,240.79480393515328,1.0,291.47942453374696,242.4408978333882,1.0,290.0736018147111,290.97444033360597,1.0,147.8509403147738,340.58128764474856,1.0
