scorer,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker
398,98.36160539643826,107.29210389413973,1.0,278.3274246120068,92.9759543491652,1.0,259.00748636712,94.50272310002214,1.0,134.07748363126066,102.22248041914332,1.0,100.4053932713315,245.53021323687386,1.0,273.6725675898946,248.58896292923782,1.0,254.87499860641717,312.7274138884457,1.0,137.02847809396104,369.17738361106757,1.0
399,96.50064689368372,106.84856111164312,1.0,278.62628101412804,92.06925717253672,1.0,257.2023041482156,94.89691454161658,1.0,133.0690584549411,104.42487457587016,1.0,98.73930002321495,245.5860541287528,1.0,274.1297958130137,250.15153005633348,1.0,253.2008288791351,313.40806037023907,1.0,135.8336866511714,369.48200243126325,1.0
400,93.76003398430117,107.83284716403008,1.0,283.5576826721636,90.75457739531886,1.0,255.669870372812,95.60817982443382,1.0,128.86255318311692,106.15379909016708,1.0,96.0880938867833,245.61771550481131,1.0,279.07883072102317,251.2480000443004,1.0,251.78234595122862,314.7770997547245,1.0,131.86577782861673,369.74340559915925,1.0
401,91.54213622482992,107.94633673663142,1.0,286.33757536470665,92.84213139347783,1.0,254.5157066854987,95.7169839631281,1.0,125.49000529859359,106.70442560857035,1.0,94.02597165330874,245.77227159839057,1.0,281.40490715905486,251.45342815907918,1.0,250.74980861691688,316.16931864878336,1.0,128.79803814618626,369.8013928177007,1.0
402,88.85702283052953,109.49586967678552,1.0,290.4497903039764,95.90675069841551,1.0,253.77132010121304,95.02870023328211,1.0,123.53686761217439,107.3300737343119,1.0,91.35798441573577,245.7995816841196,1.0,284.8419566850568,251.2735311063626,1.0,250.13694355298327,317.3681939758352,1.0,126.98334491261566,370.34005333986715,1.0
403,87.26539444263285,109.94979627426808,1.0,294.72059348521896,98.48368373512588,1.0,252.36793502657375,94.43648772639095,1.0,119.32254418041205,107.74402993900021,1.0,89.83163733558735,245.73124830143067,1.0,288.50879929766717,251.04269419995998,1.0,248.88620764562893,317.8629141941896,1.0,123.18480459610961,370.0700503186555,1.0
404,84.61285057379612,111.45184018943198,1.0,297.31014015760775,100.60617271380168,1.0,250.96114330387172,91.96443183144608,1.0,117.60786167002347,108.38109473404629,1.0,87.19567488214605,245.35223978049478,1.0,290.64886847166036,251.36187113692338,1.0,247.77308273680762,319.4014884447782,1.0,121.57506171689772,369.975105211294,1.0
405,81.82923452384676,111.77710886554736,1.0,297.08821589785185,102.41264642962622,1.0,253.30022069365643,90.9139658147872,1.0,116.02803876412494,109.76568237773274,1.0,84.58428147020432,245.40914151888137,1.0,290.1679804347427,252.8503554473496,1.0,250.02845815433864,320.2952157350759,1.0,119.98110092646625,369.72520090413116,1.0
406,79.88103758915597,113.23140888304228,1.0,294.910574792233,103.48772991442688,1.0,259.3420163919095,89.38202734072412,1.0,112.79903733799657,110.37663226857802,1.0,82.60550882187343,245.07792857746549,1.0,288.0195243512914,259.7722188007338,1.0,255.791371294058,322.781442915064,1.0,117.02939515038192,369.40129920086366,1.0
407,77.18612108933085,114.66636257183445,1.0,292.3561652483758,103.72927193171707,1.0,264.66562267541576,88.10790144828499,1.0,109.17674055673082,110.49679075700293,1.0,79.93998901839629,244.86283148412952,1.0,285.58081390494795,262.6122061740343,1.0,260.86181547640626,324.87314743866966,1.0,113.79696068234149,369.1856408507297,1.0
408,74.10305585345216,116.82553149721579,1.0,288.95494787906284,103.66224236682129,1.0,274.9246521190553,87.41521105781884,1.0,105.8656183788821,110.79309224629691,1.0,76.82671643057861,244.45136817469503,1.0,282.3766900427581,265.14042252174346,1.0,270.4082873909746,324.92763013549296,1.0,110.81886277734785,369.27042056911404,1.0
409,72.55176235453325,118.25791573679035,1.0,285.9042450544821,103.36724425153828,1.0,283.1800268120936,88.17946862496827,1.0,101.0067506330786,110.9610660804959,1.0,75.21207794307307,243.54780461138498,1.0,279.5455943984828,267.7158550148804,1.0,277.95539660436003,323.0765043704277,1.0,106.4848689016114,369.3376695814043,1.0
410,69.77188496637484,118.84712086088543,1.0,281.717142137768,103.14440831278496,1.0,288.3111564399244,88.65393752397952,1.0,97.56639521500546,111.51511030505362,1.0,72.56418592509397,242.72806879350534,1.0,275.5972135248413,269.1435922643594,1.0,282.59360045051795,320.2206690558292,1.0,103.35661417386618,369.41096729900397,1.0
411,66.19759785593962,118.56826523078452,1.0,278.3635811341732,103.870049262066,1.0,293.91254614891284,88.98187608190416,1.0,93.73944178227758,111.431213255595,1.0,69.28684844689516,241.9413033572362,1.0,272.2779052489913,269.60302316983666,1.0,287.7030533291756,318.2413102034633,1.0,99.97091589734644,369.2349051777288,1.0
412,63.8590059033431,118.28518960326917,1.0,274.6877355595402,103.6209367822164,1.0,297.42512583909723,89.89898324262862,1.0,89.97269356272204,111.93133372309113,1.0,67.15032997912046,240.9630990285036,1.0,268.80480054454847,269.87592521577625,1.0,290.85493101733914,316.6393768352744,1.0,96.55891414342994,369.1171013131588,1.0
413,63.28835733771315,117.24519583904446,1.0,269.82188298522937,103.45646652379989,1.0,300.6019064688242,90.53501192229236,1.0,86.00028022679528,113.74355772263156,1.0,66.73876248318007,239.96476177698602,1.0,264.1861810906485,270.59039579396995,1.0,293.7063755385031,314.85822621644803,1.0,92.78824226573306,369.4978865083122,1.0
414,64.48918639455034,117.27012953867691,1.0,264.3853615718264,102.88013238777316,1.0,304.31230168822026,91.2762126398692,1.0,82.81847410318417,114.75282406480002,1.0,67.83782513739473,239.12836198306417,1.0,259.08465383529426,271.09138100641127,1.0,297.0690442321229,313.81787126532515,1.0,89.82376968032737,369.1800295278492,1.0
415,67.21116116844078,116.80736619614147,1.0,259.62199817703566,102.04805076423519,1.0,308.3833693345585,92.64801617960788,1.0,78.79625767027747,116.18235525509733,1.0,70.40235605755339,238.38175987404082,1.0,254.6585394822008,270.9512251691736,1.0,300.7334519634975,312.9060378665467,1.0,86.05808613198995,369.1401979045612,1.0
416,70.84126492281868,115.97211936728574,1.0,254.7192160018367,101.52616470029234,1.0,312.22328370996354,94.07374991200558,1.0,76.05493014539955,119.6964919919524,1.0,73.85723991809691,238.296520446072,1.0,250.05088207673512,270.9389546802139,1.0,304.1804016553101,311.98818191097683,1.0,83.14277701049227,369.10425135900874,1.0
417,76.11487793078146,110.46171686590951,1.0,250.16596040590775,101.01858978937742,1.0,316.0680049012748,95.76951470788904,1.0,71.8449139214191,124.43214078420134,1.0,79.4071254755413,239.6304689313792,1.0,245.77803026418968,271.0934032496994,1.0,307.62293392472446,311.2873897187371,1.0,78.756944274183,369.12206003688107,1.0
418,91.6259788335481,104.45152176986488,1.0,244.73943110691073,100.8774499769808,1.0,318.00865183769037,100.84193490796338,1.0,67.80310310379099,126.50856331179875,1.0,94.47895783070908,240.93553681759738,1.0,240.6089488520016,271.16560828158634,1.0,309.11017603821875,310.7052318690685,1.0,74.8821375139405,368.71868481656304,1.0
419,100.16962089005428,79.13968887642633,1.0,240.09890587197938,99.6215875190033,1.0,316.9836959705712,103.10224479681047,1.0,62.17049485583816,129.11364951207088,1.0,105.45584701836728,244.54543902604644,1.0,236.37364454697624,271.32665148387696,1.0,308.0163974880087,310.26119010574536,1.0,69.52486066472484,368.5276081497342,1.0
420,114.27118681096118,73.93607871309673,1.0,235.08278331187708,98.79522969044275,1.0,312.9039125145459,104.34357722504897,1.0,57.026339172682356,129.59974129124825,1.0,119.11605585595808,244.59021254811267,1.0,231.7024626385442,271.0434000473103,1.0,304.16904238670935,310.3947580397309,1.0,64.88692054252456,367.7058573219706,1.0
421,127.58705808960366,72.5575167844869,1.0,230.04975857008102,98.10223992204303,1.0,308.2414993247861,107.47582005846809,1.0,53.826208293183896,130.6282111915021,1.0,131.60474961778252,246.2491621067259,1.0,226.9959765622458,270.91403249994613,1.0,299.685619665825,310.94395863766846,1.0,61.90553703462182,367.6360859300397,1.0
422,143.10970608314346,70.87999954822537,1.0,226.96840809601107,97.26354791978906,1.0,303.77882870538997,107.43013845237255,1.0,49.166470372512265,130.42953828167438,1.0,146.153750915582,246.26918668770577,1.0,224.1851042799526,271.0611212913993,1.0,295.5843109380729,311.9347911165007,1.0,57.79590640223746,367.36891261302145,1.0
423,154.62289745718974,71.26550162664194,1.0,223.8131404713826,95.16740972739426,1.0,297.99798400431035,106.53247424023684,1.0,46.78449777534124,129.10083008448674,1.0,156.7580506110093,247.2936709926229,1.0,221.4770447872352,269.3260224272587,1.0,290.31416743915037,313.03111954756315,1.0,55.8592288507853,366.6813045480763,1.0
424,163.66792181494168,72.72022759991715,1.0,221.45440148300986,94.69547237842677,1.0,291.85890279518577,105.93224000175883,1.0,43.64517292354354,126.01775485754513,1.0,164.95110243276397,248.1754714030155,1.0,219.29167787701059,269.04685207268255,1.0,284.67381555527544,313.44373517267144,1.0,53.492186580539354,366.08977115665243,1.0
425,168.28507255667492,77.42077511061456,1.0,220.2307424359725,92.52405202564897,1.0,286.0847794686135,104.95155305804441,1.0,43.58558708522793,116.16296172367421,1.0,168.6561538630478,248.54029145152475,1.0,218.43008657965265,266.4124759549894,1.0,279.39423333587797,313.87855183840327,1.0,54.775508194223036,363.968525626947,1.0
426,172.26111002188475,83.2164495202169,1.0,222.77360748507886,91.79364213903878,1.0,280.9890288527073,104.35871244575392,1.0,44.659581461983606,105.76832628789039,1.0,171.64254634362533,249.51657479504462,1.0,220.94460666823733,264.0687293559604,1.0,274.69937171598986,313.62146085106434,1.0,57.12969678052404,360.7068371373622,1.0
427,174.2833173003682,88.65623224544521,1.0,225.58366822612544,90.68263567551797,1.0,275.1300320169542,102.98743627319001,1.0,46.63271389906251,96.96482978666646,1.0,172.86896596398685,250.8172794665794,1.0,223.76205155289207,260.8193683772537,1.0,269.33694906376877,313.19135826356444,1.0,60.05162441309497,355.9937593839356,1.0
428,174.97302591344703,94.01636509353878,1.0,230.4195350431728,88.58847167716246,1.0,269.3216056017286,102.89289862213602,1.0,50.57168252270331,82.40372197560237,1.0,172.87288001266418,252.06198108055605,1.0,228.6528951164543,256.0392426553069,1.0,263.9420084964667,312.57727035771535,1.0,65.52534222363056,353.38380463879554,1.0
429,174.09388456421414,97.4737129689141,1.0,241.37281540629598,90.49750234295479,1.0,262.54057717385103,100.60435699986616,1.0,63.814879655829515,74.82204063281043,1.0,171.65232276035607,252.93374738444902,1.0,238.7916129202237,253.8426381962345,1.0,257.77983891353693,312.1977324191549,1.0,78.30056968816433,351.2550141181853,1.0
430,170.84182118978006,99.67479192632447,1.0,249.0324528601576,89.9750652643134,1.0,256.98079267470666,101.08819561021369,1.0,76.31539682305993,69.38704700044924,1.0,168.38667101178152,253.4714974878342,1.0,246.1507336556125,250.33402229620745,1.0,252.58457789326093,311.67080201555876,1.0,90.12588465730876,349.6086356692399,1.0
431,167.34652185003569,101.2514145223708,1.0,256.071794275613,84.755460721893,1.0,251.96587490648065,99.50460854031142,1.0,93.45350272198831,60.730088433639146,1.0,164.96766462693006,253.61240396340867,1.0,253.69655505191798,248.1573623484634,1.0,248.03633643499344,311.8843278071462,1.0,106.50916981966091,348.01710270563177,1.0
432,162.8145357274117,102.29907025535071,1.0,263.8575531017925,79.61757263286124,1.0,245.70379641513097,99.69004162321109,1.0,122.48128995221543,57.225871694616345,1.0,160.6568506412022,254.04107884527474,1.0,261.96333926025244,247.23950698840773,1.0,242.2285749057237,312.03457209714,1.0,132.7179789210849,344.28548746475616,1.0
433,157.73719408716912,102.85754869128832,1.0,269.9045989684378,79.62631331302683,1.0,240.5123734192148,100.1041445679504,1.0,131.54236795874246,57.46366566535053,1.0,155.89839712623788,254.2050520618402,1.0,267.7489900430303,247.25285967449602,1.0,237.40045063183092,312.2136021219266,1.0,140.7224671523505,343.8962276192295,1.0
434,152.0438581011464,103.32081809233497,1.0,275.62988178137255,79.60639718607513,1.0,235.14558373758913,100.60539272796544,1.0,149.99485671212614,66.45233881696416,1.0,150.58410145862445,254.58690659783724,1.0,273.2469412966269,248.2535673139531,1.0,232.39319675541765,312.01668111549344,1.0,155.87818547902398,345.93676042270505,1.0
435,146.72073931389747,104.7416280463618,1.0,281.33152093558266,80.58252690529766,1.0,229.83510288600564,99.9491163913803,1.0,159.88242780236408,69.35560411417876,1.0,145.49617784943155,254.9100145595013,1.0,278.548278090891,248.43197057143703,1.0,227.5259272789428,312.4992867253457,1.0,164.26019562943054,346.81423450949865,1.0
436,142.09103205491442,106.35186947417304,1.0,285.4309474078601,81.8938067892905,1.0,224.62666515537586,99.82451024026334,1.0,167.5527274382462,71.31323747856365,1.0,141.02700127142904,255.3036310791359,1.0,282.2568804844059,248.27551501739734,1.0,222.7134857621573,312.68988089549254,1.0,170.80835983723506,348.16400928628934,1.0
437,135.33636535185525,107.2423683491518,1.0,289.7176369640611,82.91169941050887,1.0,218.85815051471786,98.53756560743895,1.0,173.08014120740486,74.91109766211963,1.0,134.68452664915333,256.1337969569788,1.0,286.1992717796173,248.57252401044178,1.0,217.44436847904484,312.72354577040824,1.0,175.2245144289089,348.8494133490894,1.0
438,130.95429509977663,107.69097754630629,1.0,293.3186620639195,83.92584811220486,1.0,214.35667978009576,99.64132493679232,1.0,178.0796874636469,80.56485597176462,1.0,130.58288762811333,256.4028713811395,1.0,289.48097393099727,248.54438908178108,1.0,213.2001081631348,312.39927368164734,1.0,178.89347679552623,349.9725307069415,1.0
439,126.51038688988258,108.07401374852294,1.0,296.68560077082134,85.2095937967164,1.0,209.89032040050716,99.53444933555556,1.0,176.26883933459445,97.12506770184224,1.0,126.43177321620554,256.64902434377285,1.0,292.4991655110184,248.77489517400133,1.0,209.076066656556,312.6513263349893,1.0,175.02133727461677,351.04770569845016,1.0
440,123.51344524175283,108.60890374580687,1.0,300.40282413284996,87.69051772546291,1.0,205.12922922066366,99.60708327692488,1.0,173.25539441441737,99.9059606595423,1.0,123.60017011364803,256.9403599960387,1.0,295.6619428184542,249.18864737054878,1.0,204.65386673447512,312.4269020881646,1.0,171.97055061423455,351.6737660176398,1.0
441,119.94646270095812,109.58892354721193,1.0,303.9819478280473,92.32014747351731,1.0,202.7618740795515,98.2281255100414,1.0,169.00533582772673,101.30148386143053,1.0,120.18478971751045,256.8744797088174,1.0,298.33285311557324,248.81822880955178,1.0,202.54517450203798,312.58991337628765,1.0,168.00887870809956,351.8232110534416,1.0
442,116.7155405635761,110.58825533755686,1.0,307.83038870033977,96.2944805370123,1.0,198.92415434971838,97.0625333948799,1.0,164.201031761945,101.55710371551014,1.0,117.07846748756803,256.89179989901083,1.0,301.372878796975,248.79368989098572,1.0,199.07785329615552,313.2687389984057,1.0,163.71311845733618,352.121767747502,1.0
443,113.74404601138605,111.18960375173215,1.0,307.9214997645243,101.22778780259661,1.0,198.4642500244833,95.02999080085999,1.0,160.1841068517116,101.79004725533093,1.0,114.26286326589891,257.2343884754623,1.0,300.68298711048425,250.0840091481189,1.0,198.8501838421854,315.8920425486173,1.0,160.12022251850476,352.5549190247756,1.0
444,109.11298958356622,111.99165108823857,1.0,307.80045458710504,103.43170983449232,1.0,198.08316232907487,93.23550667279257,1.0,157.08616934623,101.93649552731645,1.0,109.89081926271517,257.7459070203252,1.0,300.28693623236916,254.90106084777895,1.0,198.6977526913076,319.03125539371075,1.0,157.35353667416808,352.84805959672383,1.0
445,105.49584227958522,112.91375480496863,1.0,305.4669614109955,104.6432783605942,1.0,198.83801037854425,91.05735605507623,1.0,152.3581294765325,102.07431627586,1.0,106.43766566591232,257.8536118182722,1.0,297.8826086143039,256.45974794038614,1.0,199.63422220423473,322.6339957532939,1.0,153.14341294483737,353.3700745371182,1.0
446,100.83915384216489,113.87632348263847,1.0,301.8027004269419,107.54178221188769,1.0,200.5798929224287,88.74962685182354,1.0,148.87398563532435,102.80091338730448,1.0,102.02273105510392,258.3781066868914,1.0,293.9751819453653,260.74840686499607,1.0,201.4582578488272,325.124943993205,1.0,149.96218055350113,354.6388209892154,1.0
447,97.36252404599367,114.84719845213769,1.0,298.1398377000727,107.23854600060169,1.0,203.92209533852474,86.6093005190783,1.0,142.30000182585152,103.44465199711442,1.0,98.69253765439336,258.3740460021413,1.0,290.56686257565946,263.78402099351774,1.0,204.77355739583743,328.2062349386174,1.0,144.05159793858232,356.0338216607068,1.0
448,93.44196895010899,115.41675233849695,1.0,293.85465067043987,106.51046060779588,1.0,206.83910200062064,83.79286016094552,1.0,137.89224526537342,104.88345604452255,1.0,94.98641804737264,256.877995524001,1.0,286.5981307191029,264.69490798098377,1.0,207.67614320819285,329.4186155812458,1.0,139.95381309800302,357.40253059066725,1.0
449,88.63872705543045,116.0260599087449,1.0,288.38735193065725,105.36957469586443,1.0,213.00030406287277,80.96761072244684,1.0,132.59627604782108,106.051134394834,1.0,90.46897892172407,256.3773241254181,1.0,281.56811704569526,265.8109218557358,1.0,213.58941709329477,330.77616290798136,1.0,135.1009099491975,358.2465957486715,1.0
